product,metal,width,optical_code,height_40,height_70,height_110,height_200,timestamp_first,timestamp_last,optical_code_Encoded,optical_code_numerical_only,optical_code_numerical_only_Encoded,colorimetrie,transparency,teinte,colorimetrie_Encoded,transparency_Encoded,teinte_Encoded,longeur_mm,height,height_encoded
dechet,False,59,W003018,True,False,False,False,2024-11-14 14:48:57.402838,2024-11-14 14:48:57.437834,3452.0,003018,16.0,W,003,018,0,3.0,18.0,77.77,"[40, 70]",2
canette,True,108,S019003,True,True,False,False,2024-11-14 14:47:48.021113,2024-11-14 14:47:48.045374,2347.0,019003,294.0,S,019,003,3,19.0,3.0,53.91,"[70, 110]",3
conserve,True,99,S030003,True,False,False,False,2024-11-14 14:46:12.387732,2024-11-14 14:46:12.428908,2435.0,030003,673.0,S,030,003,3,30.0,3.0,91.5,"[40, 70]",2
canette,True,52,S021003,True,True,False,False,2024-11-14 14:44:05.927854,2024-11-14 14:44:05.966279,2361.0,021003,357.0,S,021,003,3,21.0,3.0,85.39,"[70, 110]",3
conserve,True,71,S018005,True,True,False,False,2024-11-14 14:41:48.890016,2024-11-14 14:41:48.925431,2343.0,018005,267.0,S,018,005,3,18.0,5.0,78.7,"[70, 110]",3
dechet,False,88,B018038,True,True,True,False,2024-11-14 14:51:55.087062,2024-11-14 14:51:55.126654,106.0,018038,277.0,B,018,038,2,18.0,38.0,87.98,"[110, 200]",4
tetrapak,False,80,B039012,True,False,False,False,2024-11-14 14:45:48.507952,2024-11-14 14:45:48.545510,436.0,039012,1097.0,B,039,012,2,39.0,12.0,83.46,"[40, 70]",2
tetrapak,False,61,B088011,True,True,False,False,2024-11-14 14:50:04.925912,2024-11-14 14:50:04.956819,1745.0,088011,3055.0,B,088,011,2,88.0,11.0,68.68,"[70, 110]",3
tetrapak,False,57,B068008,True,False,False,False,2024-11-14 14:41:35.217543,2024-11-14 14:41:35.253217,1288.0,068008,2529.0,B,068,008,2,68.0,8.0,79.28,"[40, 70]",2
yaourt,False,51,W032007,True,False,False,False,2024-11-14 14:53:07.475086,2024-11-14 14:53:07.504011,3737.0,032007,756.0,W,032,007,0,32.0,7.0,64.28,"[40, 70]",2
yaourt,False,59,W020008,True,False,False,False,2024-11-14 14:52:12.980116,2024-11-14 14:52:13.009182,3601.0,020008,331.0,W,020,008,0,20.0,8.0,64.59,"[40, 70]",2
carton_petit,False,100,B071023,True,True,False,False,2024-11-14 14:56:10.851120,2024-11-14 14:56:10.882673,1378.0,071023,2645.0,B,071,023,2,71.0,23.0,70.12,"[70, 110]",3
bouteille_b,False,61,W011003,True,True,True,False,2024-11-14 14:42:09.213310,2024-11-14 14:42:09.244053,3519.0,011003,104.0,W,011,003,0,11.0,3.0,68.32,"[110, 200]",4
conserve,True,109,S039004,True,True,False,False,2024-11-14 14:50:13.782568,2024-11-14 14:50:13.824744,2504.0,039004,1089.0,S,039,004,3,39.0,4.0,93.72,"[70, 110]",3
carton_petit,False,92,B090029,True,True,False,False,2024-11-14 14:54:36.279062,2024-11-14 14:54:36.324540,1795.0,090029,3105.0,B,090,029,2,90.0,29.0,101.06,"[70, 110]",3
yaourt,False,55,W043012,True,False,False,False,2024-11-14 14:51:05.821091,2024-11-14 14:51:05.848087,3900.0,043012,1306.0,W,043,012,0,43.0,12.0,59.99,"[40, 70]",2
conserve,True,107,S022006,True,True,False,False,2024-11-14 14:51:55.965098,2024-11-14 14:51:56.001523,2371.0,022006,393.0,S,022,006,3,22.0,6.0,80.94,"[70, 110]",3
yaourt,False,66,W062008,True,False,False,False,2024-11-14 14:42:45.828532,2024-11-14 14:42:45.860166,4064.0,062008,2292.0,W,062,008,0,62.0,8.0,70.3,"[40, 70]",2
tetrapak,False,67,B052008,False,False,False,False,2024-11-14 14:51:38.807025,2024-11-14 14:51:38.829586,795.0,052008,1792.0,B,052,008,2,52.0,8.0,50.14,"[0, 40]",1
canette,True,57,S019003,True,False,False,False,2024-11-14 14:42:26.707244,2024-11-14 14:42:26.754543,2347.0,019003,294.0,S,019,003,3,19.0,3.0,105.11,"[40, 70]",2
bouteille_b,False,70,W011007,True,True,True,False,2024-11-14 14:52:45.018963,2024-11-14 14:52:45.045084,3523.0,011007,108.0,W,011,007,0,11.0,7.0,58.05,"[110, 200]",4
bouteille_t,False,209,T066068,True,True,False,False,2024-11-14 14:41:33.151068,2024-11-14 14:41:33.186302,3344.0,066068,2473.0,T,066,068,1,66.0,68.0,78.3,"[70, 110]",3
yaourt,False,74,W041013,True,False,False,False,2024-11-14 14:45:19.522059,2024-11-14 14:45:19.542439,3870.0,041013,1201.0,W,041,013,0,41.0,13.0,45.29,"[40, 70]",2
carton_petit,False,105,B091019,True,True,False,False,2024-11-14 14:46:07.513994,2024-11-14 14:46:07.555338,1811.0,091019,3122.0,B,091,019,2,91.0,19.0,91.88,"[70, 110]",3
carton_grand,False,244,B123015,False,False,False,False,2024-11-14 14:54:00.170587,2024-11-14 14:54:00.257916,2229.0,123015,3541.0,B,123,015,2,123.0,15.0,194.06,"[0, 40]",1
tetrapak,False,69,B070013,True,False,False,False,2024-11-14 14:52:25.550089,2024-11-14 14:52:25.579261,1342.0,070013,2598.0,B,070,013,2,70.0,13.0,64.83,"[40, 70]",2
yaourt,False,87,W025007,True,False,False,False,2024-11-14 14:48:50.595826,2024-11-14 14:48:50.612385,3644.0,025007,493.0,W,025,007,0,25.0,7.0,36.8,"[40, 70]",2
journal,False,199,B066069,True,True,True,True,2024-11-14 14:41:19.472219,2024-11-14 14:41:19.475271,1251.0,066069,2474.0,B,066,069,2,66.0,69.0,6.78,>= 200,5
bouteille_t,False,52,T042108,True,True,True,False,2024-11-14 14:45:58.715754,2024-11-14 14:45:58.744363,2915.0,042108,1287.0,T,042,108,1,42.0,108.0,63.58,"[110, 200]",4
carton_petit,False,59,B080027,True,True,True,False,2024-11-14 14:51:50.435584,2024-11-14 14:51:50.464185,1585.0,080027,2884.0,B,080,027,2,80.0,27.0,63.56,"[110, 200]",4
carton_grand,False,189,B082015,True,True,True,True,2024-11-14 14:43:06.831290,2024-11-14 14:43:06.833370,1623.0,082015,2925.0,B,082,015,2,82.0,15.0,4.62,>= 200,5
carton_grand,False,5,B095012,True,True,True,True,2024-11-14 14:43:16.660340,2024-11-14 14:43:16.744975,1886.0,095012,3197.0,B,095,012,2,95.0,12.0,188.08,>= 200,5
journal,False,7,B070045,True,True,True,True,2024-11-14 14:46:24.467366,2024-11-14 14:46:24.621428,1354.0,070045,2612.0,B,070,045,2,70.0,45.0,342.36,>= 200,5
yaourt,False,76,W045013,True,False,False,False,2024-11-14 14:52:44.461527,2024-11-14 14:52:44.488044,3924.0,045013,1415.0,W,045,013,0,45.0,13.0,58.93,"[40, 70]",2
dechet,False,61,W044017,True,False,False,False,2024-11-14 14:41:13.579398,2024-11-14 14:41:13.609104,3915.0,044017,1365.0,W,044,017,0,44.0,17.0,66.01,"[40, 70]",2
carton_grand,False,341,B059012,False,False,False,False,2024-11-14 14:43:15.024100,2024-11-14 14:43:15.136380,1013.0,059012,2158.0,B,059,012,2,59.0,12.0,249.51,"[0, 40]",1
bouteille_t,False,57,T038099,True,True,True,False,2024-11-14 14:43:00.332052,2024-11-14 14:43:00.363331,2822.0,038099,1078.0,T,038,099,1,38.0,99.0,69.51,"[110, 200]",4
bouteille_t,False,72,T068073,True,True,False,False,2024-11-14 14:51:28.378028,2024-11-14 14:51:28.463870,3368.0,068073,2555.0,T,068,073,1,68.0,73.0,190.76,"[70, 110]",3
dechet,False,179,B087006,False,False,False,False,2024-11-14 14:46:19.296324,2024-11-14 14:46:19.359775,1719.0,087006,3028.0,B,087,006,2,87.0,6.0,141.0,"[0, 40]",1
canette,True,65,S020003,True,False,False,False,2024-11-14 14:47:36.416623,2024-11-14 14:47:36.457324,2354.0,020003,326.0,S,020,003,3,20.0,3.0,90.45,"[40, 70]",2
yaourt,False,36,W058007,True,False,False,False,2024-11-14 14:43:26.321235,2024-11-14 14:43:26.350149,4048.0,058007,2096.0,W,058,007,0,58.0,7.0,64.25,"[40, 70]",2
yaourt,False,65,W015009,True,False,False,False,2024-11-14 14:57:08.080861,2024-11-14 14:57:08.117230,3563.0,015009,196.0,W,015,009,0,15.0,9.0,80.82,"[40, 70]",2
yaourt,False,59,W054010,True,True,False,False,2024-11-14 14:48:37.096334,2024-11-14 14:48:37.122809,4017.0,054010,1892.0,W,054,010,0,54.0,10.0,58.83,"[70, 110]",3
tetrapak,False,51,B075007,True,True,False,False,2024-11-14 14:47:49.137737,2024-11-14 14:47:49.166690,1459.0,075007,2739.0,B,075,007,2,75.0,7.0,64.34,"[70, 110]",3
journal,False,225,B034050,False,False,False,False,2024-11-14 14:53:53.733948,2024-11-14 14:53:53.853670,353.0,034050,868.0,B,034,050,2,34.0,50.0,266.05,"[0, 40]",1
journal,False,329,B045049,True,True,True,True,2024-11-14 14:53:30.481758,2024-11-14 14:53:30.487070,596.0,045049,1433.0,B,045,049,2,45.0,49.0,11.8,>= 200,5
carton_grand,False,271,B047018,False,False,False,False,2024-11-14 14:54:50.760877,2024-11-14 14:54:50.871032,645.0,047018,1527.0,B,047,018,2,47.0,18.0,244.79,"[0, 40]",1
dechet,False,88,B021065,True,True,False,False,2024-11-14 14:48:41.366883,2024-11-14 14:48:41.403123,162.0,021065,380.0,B,021,065,2,21.0,65.0,80.53,"[70, 110]",3
tetrapak,False,83,B077013,False,False,False,False,2024-11-14 14:52:48.880151,2024-11-14 14:52:48.906118,1515.0,077013,2800.0,B,077,013,2,77.0,13.0,57.7,"[0, 40]",1
conserve,True,89,S033005,True,True,True,False,2024-11-14 14:48:15.680574,2024-11-14 14:48:15.703159,2459.0,033005,798.0,S,033,005,3,33.0,5.0,50.19,"[110, 200]",4
bouteille_t,False,50,T060099,True,True,True,False,2024-11-14 14:50:57.573289,2024-11-14 14:50:57.605987,3290.0,060099,2239.0,T,060,099,1,60.0,99.0,72.66,"[110, 200]",4
journal,False,233,B047046,False,False,False,False,2024-11-14 14:44:27.255083,2024-11-14 14:44:27.399985,660.0,047046,1543.0,B,047,046,2,47.0,46.0,322.0,"[0, 40]",1
canette,True,90,S044003,True,False,False,False,2024-11-14 14:50:34.760415,2024-11-14 14:50:34.799860,2536.0,044003,1351.0,S,044,003,3,44.0,3.0,87.66,"[40, 70]",2
carton_grand,False,268,B081017,True,True,True,False,2024-11-14 14:49:52.464880,2024-11-14 14:49:52.467639,1598.0,081017,2899.0,B,081,017,2,81.0,17.0,6.13,"[110, 200]",4
carton_grand,False,377,B025027,False,False,False,False,2024-11-14 14:53:59.525287,2024-11-14 14:53:59.625591,219.0,025027,502.0,B,025,027,2,25.0,27.0,222.9,"[0, 40]",1
conserve,True,73,S045008,True,True,False,False,2024-11-14 14:48:16.097661,2024-11-14 14:48:16.131158,2545.0,045008,1410.0,S,045,008,3,45.0,8.0,74.44,"[70, 110]",3
bouteille_b,False,50,W009006,True,False,False,False,2024-11-14 14:55:24.954797,2024-11-14 14:55:25.023329,3499.0,009006,76.0,W,009,006,0,9.0,6.0,152.29,"[40, 70]",2
carton_grand,False,289,B104020,False,False,False,False,2024-11-14 14:52:51.123882,2024-11-14 14:52:51.189191,2041.0,104020,3353.0,B,104,020,2,104.0,20.0,145.13,"[0, 40]",1
canette,True,72,S025005,True,True,False,False,2024-11-14 14:55:38.983114,2024-11-14 14:55:39.003732,2395.0,025005,491.0,S,025,005,3,25.0,5.0,45.82,"[70, 110]",3
conserve,True,76,S026005,True,True,False,False,2024-11-14 14:43:47.480116,2024-11-14 14:43:47.525603,2404.0,026005,519.0,S,026,005,3,26.0,5.0,101.08,"[70, 110]",3
bouteille_t,False,64,T034098,True,True,True,False,2024-11-14 14:53:22.923769,2024-11-14 14:53:22.949227,2745.0,034098,881.0,T,034,098,1,34.0,98.0,56.57,"[110, 200]",4
journal,False,401,B051042,False,False,False,False,2024-11-14 14:55:33.785908,2024-11-14 14:55:33.865692,781.0,051042,1763.0,B,051,042,2,51.0,42.0,177.3,"[0, 40]",1
canette,True,57,S026005,True,True,False,False,2024-11-14 14:56:25.976994,2024-11-14 14:56:26.008791,2404.0,026005,519.0,S,026,005,3,26.0,5.0,70.66,"[70, 110]",3
journal,False,459,B061027,False,False,False,False,2024-11-14 14:53:50.027911,2024-11-14 14:53:50.180051,1086.0,061027,2260.0,B,061,027,2,61.0,27.0,338.09,"[0, 40]",1
journal,False,5,B050069,True,True,True,True,2024-11-14 14:47:30.997306,2024-11-14 14:47:31.135926,762.0,050069,1724.0,B,050,069,2,50.0,69.0,308.04,>= 200,5
conserve,True,88,S025003,True,True,False,False,2024-11-14 14:56:05.124594,2024-11-14 14:56:05.175441,2393.0,025003,489.0,S,025,003,3,25.0,3.0,112.99,"[70, 110]",3
carton_grand,False,155,B080015,False,False,False,False,2024-11-14 14:43:54.237047,2024-11-14 14:43:54.338828,1577.0,080015,2875.0,B,080,015,2,80.0,15.0,226.18,"[0, 40]",1
bouteille_b,False,120,W013004,True,False,False,False,2024-11-14 14:47:53.355277,2024-11-14 14:47:53.384560,3542.0,013004,146.0,W,013,004,0,13.0,4.0,65.07,"[40, 70]",2
bouteille_t,False,200,T070141,True,False,False,False,2024-11-14 14:45:31.646880,2024-11-14 14:45:31.681298,3391.0,070141,2625.0,T,070,141,1,70.0,140.0,76.48,"[40, 70]",2
tetrapak,False,61,B062014,True,False,False,False,2024-11-14 14:54:35.176428,2024-11-14 14:54:35.205182,1110.0,062014,2298.0,B,062,014,2,62.0,14.0,63.9,"[40, 70]",2
conserve,True,75,S037006,True,True,True,False,2024-11-14 14:44:27.679943,2024-11-14 14:44:27.715200,2490.0,037006,985.0,S,037,006,3,37.0,6.0,78.35,"[110, 200]",4
yaourt,False,56,W028005,True,True,False,False,2024-11-14 14:41:46.771197,2024-11-14 14:41:46.790270,3680.0,028005,593.0,W,028,005,0,28.0,5.0,42.38,"[70, 110]",3
conserve,True,87,S031004,True,True,True,False,2024-11-14 14:54:25.432603,2024-11-14 14:54:25.469205,2444.0,031004,714.0,S,031,004,3,31.0,4.0,81.34,"[110, 200]",4
carton_petit,False,93,B088016,True,True,False,False,2024-11-14 14:41:06.579793,2024-11-14 14:41:06.633222,1749.0,088016,3059.0,B,088,016,2,88.0,16.0,118.73,"[70, 110]",3
yaourt,False,57,W044009,True,False,False,False,2024-11-14 14:49:09.279314,2024-11-14 14:49:09.299619,3909.0,044009,1357.0,W,044,009,0,44.0,9.0,45.12,"[40, 70]",2
canette,True,51,S036006,True,False,False,False,2024-11-14 14:48:33.478655,2024-11-14 14:48:33.512808,2483.0,036006,930.0,S,036,006,3,36.0,6.0,75.9,"[40, 70]",2
yaourt,False,56,W022011,True,False,False,False,2024-11-14 14:50:03.990681,2024-11-14 14:50:04.017931,3615.0,022011,398.0,W,022,011,0,22.0,11.0,60.56,"[40, 70]",2
carton_grand,False,3,B081012,True,True,True,False,2024-11-14 14:54:45.654246,2024-11-14 14:54:45.754169,1593.0,081012,2894.0,B,081,012,2,81.0,12.0,222.05,"[110, 200]",4
yaourt,False,54,W036013,True,True,False,False,2024-11-14 14:52:41.093725,2024-11-14 14:52:41.130945,3798.0,036013,937.0,W,036,013,0,36.0,13.0,82.71,"[70, 110]",3
carton_grand,False,367,B079005,False,False,False,False,2024-11-14 14:43:09.633779,2024-11-14 14:43:09.718068,1550.0,079005,2846.0,B,079,005,2,79.0,5.0,187.31,"[0, 40]",1
yaourt,False,50,W037008,True,False,False,False,2024-11-14 14:49:17.711333,2024-11-14 14:49:17.742535,3808.0,037008,987.0,W,037,008,0,37.0,8.0,69.34,"[40, 70]",2
dechet,False,39,W041015,True,False,False,False,2024-11-14 14:43:01.443537,2024-11-14 14:43:01.465634,3872.0,041015,1203.0,W,041,015,0,41.0,15.0,49.1,"[40, 70]",2
conserve,True,72,S029002,True,True,False,False,2024-11-14 14:49:21.353532,2024-11-14 14:49:21.383481,2427.0,029002,633.0,S,029,002,3,29.0,2.0,66.55,"[70, 110]",3
carton_grand,False,182,B080014,False,False,False,False,2024-11-14 14:43:02.371678,2024-11-14 14:43:02.460735,1576.0,080014,2874.0,B,080,014,2,80.0,14.0,197.9,"[0, 40]",1
journal,False,359,B038061,False,False,False,False,2024-11-14 14:54:27.114267,2024-11-14 14:54:27.274129,432.0,038061,1068.0,B,038,061,2,38.0,61.0,355.25,"[0, 40]",1
yaourt,False,58,W025005,True,False,False,False,2024-11-14 14:52:52.768695,2024-11-14 14:52:52.782517,3642.0,025005,491.0,W,025,005,0,25.0,5.0,30.72,"[40, 70]",2
yaourt,False,76,W039010,True,False,False,False,2024-11-14 14:48:05.853944,2024-11-14 14:48:05.883253,3842.0,039010,1095.0,W,039,010,0,39.0,10.0,65.13,"[40, 70]",2
yaourt,False,59,W052013,True,True,False,False,2024-11-14 14:55:32.405130,2024-11-14 14:55:32.432326,3999.0,052013,1797.0,W,052,013,0,52.0,13.0,60.44,"[70, 110]",3
canette,True,102,S040004,True,True,False,False,2024-11-14 14:41:57.455226,2024-11-14 14:41:57.486445,2510.0,040004,1146.0,S,040,004,3,40.0,4.0,69.38,"[70, 110]",3
carton_grand,False,4,B098018,True,True,True,False,2024-11-14 14:50:51.035282,2024-11-14 14:50:51.124519,1940.0,098018,3251.0,B,098,018,2,98.0,18.0,198.3,"[110, 200]",4
conserve,True,107,S038004,True,True,True,False,2024-11-14 14:41:16.302861,2024-11-14 14:41:16.359549,2496.0,038004,1037.0,S,038,004,3,38.0,4.0,125.97,"[110, 200]",4
bouteille_t,False,210,T079017,True,False,False,False,2024-11-14 14:46:19.454609,2024-11-14 14:46:19.490181,3422.0,079017,2857.0,T,079,017,1,79.0,17.0,79.05,"[40, 70]",2
yaourt,False,54,W048010,True,False,False,False,2024-11-14 14:44:47.840564,2024-11-14 14:44:47.877797,3958.0,048010,1580.0,W,048,010,0,48.0,10.0,82.74,"[40, 70]",2
bouteille_t,False,66,T043092,True,True,True,False,2024-11-14 14:44:56.891845,2024-11-14 14:44:56.927126,2934.0,043092,1337.0,T,043,092,1,43.0,92.0,78.4,"[110, 200]",4
carton_grand,False,5,B091011,True,True,True,True,2024-11-14 14:49:18.900647,2024-11-14 14:49:18.989306,1803.0,091011,3114.0,B,091,011,2,91.0,11.0,197.02,>= 200,5
yaourt,False,59,W058013,True,True,False,False,2024-11-14 14:52:11.957616,2024-11-14 14:52:11.986975,4052.0,058013,2102.0,W,058,013,0,58.0,13.0,65.24,"[70, 110]",3
yaourt,False,45,W041009,True,False,False,False,2024-11-14 14:41:06.388390,2024-11-14 14:41:06.415473,3866.0,041009,1197.0,W,041,009,0,41.0,9.0,60.18,"[40, 70]",2
conserve,True,133,S017005,True,True,False,False,2024-11-14 14:41:47.536974,2024-11-14 14:41:47.589916,2336.0,017005,241.0,S,017,005,3,17.0,5.0,117.65,"[70, 110]",3
carton_grand,False,5,B042017,True,True,True,True,2024-11-14 14:47:18.500080,2024-11-14 14:47:18.599297,504.0,042017,1262.0,B,042,017,2,42.0,17.0,220.48,>= 200,5
conserve,True,99,S025004,True,True,False,False,2024-11-14 14:52:28.970968,2024-11-14 14:52:29.012945,2394.0,025004,490.0,S,025,004,3,25.0,4.0,93.28,"[70, 110]",3
tetrapak,False,74,B074010,True,False,False,False,2024-11-14 14:44:44.252449,2024-11-14 14:44:44.287932,1439.0,074010,2713.0,B,074,010,2,74.0,10.0,78.85,"[40, 70]",2
conserve,True,85,S015003,True,True,False,False,2024-11-14 14:54:22.450906,2024-11-14 14:54:22.504498,2321.0,015003,190.0,S,015,003,3,15.0,3.0,119.09,"[70, 110]",3
journal,False,232,B050069,False,False,False,False,2024-11-14 14:46:46.281017,2024-11-14 14:46:46.424566,762.0,050069,1724.0,B,050,069,2,50.0,69.0,319.0,"[0, 40]",1
journal,False,238,B071066,True,True,True,True,2024-11-14 14:52:53.514818,2024-11-14 14:52:53.519565,1386.0,071066,2655.0,B,071,066,2,71.0,66.0,10.55,>= 200,5
carton_petit,False,104,B088026,True,True,False,False,2024-11-14 14:56:34.747376,2024-11-14 14:56:34.780674,1757.0,088026,3067.0,B,088,026,2,88.0,26.0,74.0,"[70, 110]",3
yaourt,False,63,W017007,False,False,False,False,2024-11-14 14:42:09.988951,2024-11-14 14:42:10.016636,3581.0,017007,243.0,W,017,007,0,17.0,7.0,61.52,"[0, 40]",1
carton_grand,False,381,B063015,True,True,True,True,2024-11-14 14:56:13.172195,2024-11-14 14:56:13.173676,1139.0,063015,2338.0,B,063,015,2,63.0,15.0,3.29,>= 200,5
carton_petit,False,82,B103023,True,True,False,False,2024-11-14 14:55:24.861327,2024-11-14 14:55:24.898492,2024.0,103023,3336.0,B,103,023,2,103.0,23.0,82.59,"[70, 110]",3
carton_grand,False,6,B019020,True,True,True,False,2024-11-14 14:56:29.992670,2024-11-14 14:56:30.128264,120.0,019020,307.0,B,019,020,2,19.0,20.0,301.32,"[110, 200]",4
journal,False,286,B060035,True,True,True,True,2024-11-14 14:42:04.553506,2024-11-14 14:42:04.558358,1050.0,060035,2212.0,B,060,035,2,60.0,35.0,10.78,>= 200,5
yaourt,False,44,W022010,False,False,False,False,2024-11-14 14:50:17.251921,2024-11-14 14:50:17.274514,3614.0,022010,397.0,W,022,010,0,22.0,10.0,50.21,"[0, 40]",1
dechet,False,52,W033022,True,True,False,False,2024-11-14 14:51:38.414536,2024-11-14 14:51:38.442567,3760.0,033022,813.0,W,033,022,0,33.0,22.0,62.29,"[70, 110]",3
carton_grand,False,223,B102015,False,False,False,False,2024-11-14 14:50:20.705046,2024-11-14 14:50:20.876533,2000.0,102015,3312.0,B,102,015,2,102.0,15.0,381.08,"[0, 40]",1
journal,False,10,B053028,True,True,True,True,2024-11-14 14:52:18.686084,2024-11-14 14:52:18.808009,835.0,053028,1858.0,B,053,028,2,53.0,28.0,270.94,>= 200,5
dechet,False,76,W026013,True,True,False,False,2024-11-14 14:42:23.795669,2024-11-14 14:42:23.817521,3659.0,026013,526.0,W,026,013,0,26.0,13.0,48.56,"[70, 110]",3
carton_grand,False,6,B098013,True,True,True,True,2024-11-14 14:57:00.484165,2024-11-14 14:57:00.556506,1935.0,098013,3246.0,B,098,013,2,98.0,13.0,160.76,>= 200,5
canette,True,54,S040005,True,False,False,False,2024-11-14 14:42:55.216104,2024-11-14 14:42:55.250697,2511.0,040005,1147.0,S,040,005,3,40.0,5.0,76.87,"[40, 70]",2
canette,True,134,S013002,True,True,False,False,2024-11-14 14:42:55.317744,2024-11-14 14:42:55.342119,2308.0,013002,144.0,S,013,002,3,13.0,2.0,54.17,"[70, 110]",3
conserve,True,53,S024003,True,True,False,False,2024-11-14 14:49:48.236130,2024-11-14 14:49:48.271155,2385.0,024003,453.0,S,024,003,3,24.0,3.0,77.83,"[70, 110]",3
carton_grand,False,321,B073013,True,True,True,False,2024-11-14 14:49:15.591666,2024-11-14 14:49:15.593817,1419.0,073013,2691.0,B,073,013,2,73.0,13.0,4.78,"[110, 200]",4
bouteille_t,False,66,T055022,True,True,True,True,2024-11-14 14:53:39.665875,2024-11-14 14:53:39.697993,3189.0,055022,1954.0,T,055,022,1,55.0,22.0,71.37,>= 200,5
carton_petit,False,78,B023020,True,True,False,False,2024-11-14 14:48:24.484235,2024-11-14 14:48:24.538440,187.0,023020,437.0,B,023,020,2,23.0,20.0,120.46,"[70, 110]",3
carton_petit,False,122,B043016,True,True,True,False,2024-11-14 14:50:38.995127,2024-11-14 14:50:39.036334,526.0,043016,1309.0,B,043,016,2,43.0,16.0,91.57,"[110, 200]",4
canette,True,49,S032006,True,False,False,False,2024-11-14 14:45:53.914003,2024-11-14 14:45:53.937543,2453.0,032006,755.0,S,032,006,3,32.0,6.0,52.31,"[40, 70]",2
dechet,False,89,B017061,True,True,False,False,2024-11-14 14:43:51.089055,2024-11-14 14:43:51.128742,97.0,017061,258.0,B,017,061,2,17.0,61.0,88.19,"[70, 110]",3
canette,True,73,S031002,True,False,False,False,2024-11-14 14:51:35.903809,2024-11-14 14:51:35.939632,2442.0,031002,712.0,S,031,002,3,31.0,2.0,79.61,"[40, 70]",2
canette,True,131,S030004,True,False,False,False,2024-11-14 14:48:27.624533,2024-11-14 14:48:27.655201,2436.0,030004,674.0,S,030,004,3,30.0,4.0,68.15,"[40, 70]",2
yaourt,False,59,W022010,True,True,False,False,2024-11-14 14:42:55.272812,2024-11-14 14:42:55.303132,3614.0,022010,397.0,W,022,010,0,22.0,10.0,67.38,"[70, 110]",3
carton_petit,False,85,B084009,True,True,False,False,2024-11-14 14:45:46.995009,2024-11-14 14:45:47.046277,1662.0,084009,2969.0,B,084,009,2,84.0,9.0,113.93,"[70, 110]",3
yaourt,False,74,W029007,True,False,False,False,2024-11-14 14:56:47.660887,2024-11-14 14:56:47.689346,3691.0,029007,638.0,W,029,007,0,29.0,7.0,63.24,"[40, 70]",2
